Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
23,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
24,5.614230000000000000e+19,0.000000000000000000e+00,9.912099999999999511e+01,1.443919999999999959e+01,6.000000000000000000e+01,4.500000000000000000e+01,3.043929999999999836e+03
25,1.232893999999999836e+20,1.559276633333333402e+19,1.213159999999999883e+02,5.721256700000333240e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.251970000000000437e+04
26,2.026555000000000164e+20,4.460005000000000000e+19,1.410604999999999905e+02,5.453744999999999976e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.637014999999999418e+04
27,2.407470000000000000e+20,3.913380000000000000e+19,1.475620000000000118e+02,9.279439999999999600e+01,6.000000000000000000e+01,4.500000000000000000e+01,5.887700000000000000e+04
28,3.544940000000000000e+20,6.422725000000000000e+19,1.481440000000000055e+02,5.735694999999999766e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.599705000000000291e+04
29,7.153306666666667540e+20,1.245453333333333279e+20,1.455553333333333228e+02,5.026773333333333227e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.928133333333332848e+04
30,1.993346666666666492e+21,4.441500000000000000e+20,1.284269999999999925e+02,6.901729999999999166e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.362063333333333430e+05
31,1.029889250000000097e+22,2.165035249999999926e+21,8.456047499999999673e+01,4.854885000000000161e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.620080000000000000e+05
32,5.599622127058822785e+22,1.254107164705882343e+23,2.690501117647058571e+00,2.851326352941176534e+00,6.000000000000000000e+01,4.500000000000000000e+01,3.194461494117646362e+05
