Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
23,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
24,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
25,9.029616666666665574e+19,1.559276633333333402e+19,1.103129999999999882e+02,6.202563333333333162e+01,6.000000000000000000e+01,4.500000000000000000e+01,4.167660999999999331e+04
26,1.695044999999999836e+20,3.656855000000000000e+19,1.356189999999999998e+02,5.544400500005000509e+00,6.000000000000000000e+01,4.500000000000000000e+01,6.662879999999998836e+04
27,2.310855000000000164e+20,2.759840000000000000e+19,1.452875000000000227e+02,9.539024999999999466e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.196644999999999709e+04
28,3.544940000000000000e+20,6.422725000000000000e+19,1.481440000000000055e+02,5.735694999999999766e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.599705000000000291e+04
29,7.153306666666667540e+20,1.245453333333333279e+20,1.455553333333333228e+02,5.026773333333333227e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.928133333333332848e+04
30,1.993346666666666492e+21,4.441500000000000000e+20,1.284269999999999925e+02,6.901729999999999166e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.362063333333333430e+05
31,5.954290000000000721e+21,1.316573666666666525e+21,9.721480000000001098e+01,5.188793333333333635e+01,6.000000000000000000e+01,4.500000000000000000e+01,4.834140000000000000e+05
32,5.418158119999999312e+22,1.187051444444444439e+23,5.129778833333332955e+00,4.833563777777778014e+00,6.000000000000000000e+01,4.500000000000000000e+01,3.682430299999999697e+05
