Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
43,1.474119384094652826e+20,6.676105000000000360e+21,9.128759999999999097e-01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,2.367051219933728134e+04
44,8.143689446877975020e+20,8.422099999999999869e+21,9.687695000000000611e-01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,2.868046431941566334e+04
45,2.898489811269523079e+21,1.534015000000000007e+22,1.076830000000000176e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,3.931301800799043849e+04
46,1.379013698745356884e+22,5.144420000000000184e+22,1.219095000000000040e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,8.679868359056982445e+04
47,1.442637341103101638e+23,5.356272500000000647e+23,1.501877499999999976e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.664797660155388294e+05
48,1.854330987028264392e+23,4.590625000000000203e+23,2.183790000000000120e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,8.735780641232701018e+05
49,1.090978896593634239e+23,2.590149999999999877e+23,2.158630000000000049e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,5.223291877122189617e+05
50,5.991275399722879366e+22,1.058841999999999997e+23,2.939320000000000377e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,3.108274106079257908e+05
51,1.496673900291537083e+22,7.070949999999999541e+21,2.199159999999999826e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.962271343053374731e+05
52,6.041094038694096011e+21,1.631569999999999934e+21,5.935770000000000124e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,2.211494740377094713e+05
53,3.310717925966289043e+21,1.063640000000000000e+21,8.698130000000000450e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.685813344307443767e+05
54,1.701445645827361997e+21,3.447724999999999836e+20,1.030865000000000009e+02,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.278584360396235861e+05
55,7.769625096076269978e+20,2.697155000000000164e+20,1.066479999999999961e+02,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,8.953108945817474159e+04
56,3.227922990319886008e+20,1.328768666666666557e+20,1.010031333333333237e+02,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.444623965645855060e+04
57,1.278074031935000084e+20,8.172166666666665574e+19,9.618663333333331877e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,5.687901746248807467e+04
58,4.484958688304972595e+19,9.065298174999999283e+19,8.303922500000000184e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,5.093285086456814315e+04
59,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
60,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
61,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
